,Unnamed: 0,year,month,day,hour,minute,weekday,change,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,dow_open,euf_open,us_6mn,ma1,ma2,ma3,ma4,ma5,ma6,ma7,ma8,ma9,ma10,ma11,ma12,ma13,ma14,ma15,ma16,ma17,ma18,ma19,ma20,ma31,labels,class
8637,8637,2018,12,12,8,7,4,-1.9,-1.9,1.2,-0.7,1.9,-0.1,-0.7,-0.7,1.6,1.0,-0.2,-0.2,0.5,0.1,2.2,1.3000000000000005,-0.1,2.2,-2.2,-0.1,-3.9,-1.8,-1.3000000000000005,-2.0,2.1,-0.8,0.3,1.3000000000000005,2.5,0.5,3.1,0.6,4.1,-0.2,-0.6,2.6000000000000005,-1.1,1.0,-0.6,-2.9,-1.1,0.0,0.5,6.5,-0.6,3.4,0.1,-3.2,-1.4999999999999998,2.0,1.4999999999999998,-0.8,-0.1,-0.8,0.7,-1.6,-2.9,2.6000000000000005,-1.9,-0.7,-1.4,2.450908984,1.758,2.56,1.4000000000000001,3.0999999999999996,2.4000000000000004,3.2,3.5000000000000004,4.900000000000001,5.500000000000002,8.400000000000002,4.600000000000001,3.5000000000000013,-0.1999999999999993,-1.7999999999999996,-3.5999999999999996,-5.699999999999999,-5.800000000000001,-7.8999999999999995,-7.5,-8.399999999999999,-3.6999999999999993,-3.0999999999999996,1.7999999999999998,0,1
8638,8638,2018,12,12,8,8,4,1.2,1.2,-0.7,1.9,-0.1,-0.7,-0.7,1.6,1.0,-0.2,-0.2,0.5,0.1,2.2,1.3000000000000005,-0.1,2.2,-2.2,-0.1,-3.9,-1.8,-1.3000000000000005,-2.0,2.1,-0.8,0.3,1.3000000000000005,2.5,0.5,3.1,0.6,4.1,-0.2,-0.6,2.6000000000000005,-1.1,1.0,-0.6,-2.9,-1.1,0.0,0.5,6.5,-0.6,3.4,0.1,-3.2,-1.4999999999999998,2.0,1.4999999999999998,-0.8,-0.1,-0.8,0.7,-1.6,-2.9,2.6000000000000005,-1.9,-0.7,-1.4,-1.8,2.450908984,1.758,2.56,3.0999999999999996,2.4000000000000004,3.2,3.5000000000000004,4.900000000000001,5.500000000000002,8.400000000000002,4.600000000000001,3.5000000000000013,-0.1999999999999993,-1.7999999999999996,-3.5999999999999996,-5.699999999999999,-5.800000000000001,-7.8999999999999995,-7.5,-8.399999999999999,-3.6999999999999993,-3.0999999999999996,3.9000000000000004,1.2000000000000002,0,-1
8646,8646,2018,12,12,8,16,4,-0.2,-0.2,-0.2,0.5,0.1,2.2,1.3000000000000005,-0.1,2.2,-2.2,-0.1,-3.9,-1.8,-1.3000000000000005,-2.0,2.1,-0.8,0.3,1.3000000000000005,2.5,0.5,3.1,0.6,4.1,-0.2,-0.6,2.6000000000000005,-1.1,1.0,-0.6,-2.9,-1.1,0.0,0.5,6.5,-0.6,3.4,0.1,-3.2,-1.4999999999999998,2.0,1.4999999999999998,-0.8,-0.1,-0.8,0.7,-1.6,-2.9,2.6000000000000005,-1.9,-0.7,-1.4,-1.8,-6.4,-1.0,0.5,-1.6,0.8,1.4,0.2,3.4,2.450908984,1.758,2.56,3.5000000000000013,-0.1999999999999993,-1.7999999999999996,-3.5999999999999996,-5.699999999999999,-5.800000000000001,-7.8999999999999995,-7.5,-8.399999999999999,-3.6999999999999993,-3.0999999999999996,3.9000000000000004,6.299999999999999,11.7,13.500000000000002,10.8,14.2,12.800000000000002,12.500000000000002,9.4,6.1,1,-1
8649,8649,2018,12,12,8,19,4,0.1,0.1,2.2,1.3000000000000005,-0.1,2.2,-2.2,-0.1,-3.9,-1.8,-1.3000000000000005,-2.0,2.1,-0.8,0.3,1.3000000000000005,2.5,0.5,3.1,0.6,4.1,-0.2,-0.6,2.6000000000000005,-1.1,1.0,-0.6,-2.9,-1.1,0.0,0.5,6.5,-0.6,3.4,0.1,-3.2,-1.4999999999999998,2.0,1.4999999999999998,-0.8,-0.1,-0.8,0.7,-1.6,-2.9,2.6000000000000005,-1.9,-0.7,-1.4,-1.8,-6.4,-1.0,0.5,-1.6,0.8,1.4,0.2,3.4,1.3000000000000005,-3.2,1.8,2.450908984,1.758,2.56,-3.5999999999999996,-5.699999999999999,-5.800000000000001,-7.8999999999999995,-7.5,-8.399999999999999,-3.6999999999999993,-3.0999999999999996,3.9000000000000004,6.299999999999999,11.7,13.500000000000002,10.8,14.2,12.800000000000002,12.500000000000002,9.4,6.0,1.7999999999999998,1.2000000000000002,7.3,1,-1
8668,8668,2018,12,12,8,38,4,4.1,4.1,-0.2,-0.6,2.6000000000000005,-1.1,1.0,-0.6,-2.9,-1.1,0.0,0.5,6.5,-0.6,3.4,0.1,-3.2,-1.4999999999999998,2.0,1.4999999999999998,-0.8,-0.1,-0.8,0.7,-1.6,-2.9,2.6000000000000005,-1.9,-0.7,-1.4,-1.8,-6.4,-1.0,0.5,-1.6,0.8,1.4,0.2,3.4,1.3000000000000005,-3.2,1.8,3.5,-1.3000000000000005,2.6000000000000005,-4.9,1.2,-1.6,-3.1,0.3,3.1,-2.2,1.8,-1.4999999999999998,0.0,1.6,1.1,1.9,0.8,-2.9,1.0,2.450908984,1.758,2.56,1.2000000000000002,-2.3999999999999995,4.300000000000001,4.300000000000001,5.1,6.3,2.1000000000000005,1.2000000000000004,6.1,8.7,7.900000000000001,7.3,-3.3306690738754696e-16,1.2999999999999998,-3.6999999999999997,-6.7,-0.8999999999999995,-1.299999999999999,-4.0,-6.899999999999999,-4.599999999999999,0,1
8669,8669,2018,12,12,8,39,4,-0.2,-0.2,-0.6,2.6000000000000005,-1.1,1.0,-0.6,-2.9,-1.1,0.0,0.5,6.5,-0.6,3.4,0.1,-3.2,-1.4999999999999998,2.0,1.4999999999999998,-0.8,-0.1,-0.8,0.7,-1.6,-2.9,2.6000000000000005,-1.9,-0.7,-1.4,-1.8,-6.4,-1.0,0.5,-1.6,0.8,1.4,0.2,3.4,1.3000000000000005,-3.2,1.8,3.5,-1.3000000000000005,2.6000000000000005,-4.9,1.2,-1.6,-3.1,0.3,3.1,-2.2,1.8,-1.4999999999999998,0.0,1.6,1.1,1.9,0.8,-2.9,1.0,3.1,2.450908984,1.758,2.56,-2.3999999999999995,4.300000000000001,4.300000000000001,5.1,6.3,2.1000000000000005,1.2000000000000004,6.1,8.7,7.900000000000001,7.3,-3.3306690738754696e-16,1.2999999999999998,-3.6999999999999997,-6.7,-0.8999999999999995,-1.299999999999999,-4.0,-6.899999999999999,-7.8999999999999995,3.5999999999999996,0,1
8671,8671,2018,12,12,8,41,4,2.6000000000000005,2.6000000000000005,-1.1,1.0,-0.6,-2.9,-1.1,0.0,0.5,6.5,-0.6,3.4,0.1,-3.2,-1.4999999999999998,2.0,1.4999999999999998,-0.8,-0.1,-0.8,0.7,-1.6,-2.9,2.6000000000000005,-1.9,-0.7,-1.4,-1.8,-6.4,-1.0,0.5,-1.6,0.8,1.4,0.2,3.4,1.3000000000000005,-3.2,1.8,3.5,-1.3000000000000005,2.6000000000000005,-4.9,1.2,-1.6,-3.1,0.3,3.1,-2.2,1.8,-1.4999999999999998,0.0,1.6,1.1,1.9,0.8,-2.9,1.0,3.1,2.1,1.3000000000000005,2.450908984,1.758,2.56,4.300000000000001,5.1,6.3,2.1000000000000005,1.2000000000000004,6.1,8.7,7.900000000000001,7.3,-3.3306690738754696e-16,1.2999999999999998,-3.6999999999999997,-6.7,-0.8999999999999995,-1.299999999999999,-4.0,-6.899999999999999,-7.8999999999999995,-14.2,-14.399999999999999,6.299999999999999,1,1
8673,8673,2018,12,12,8,43,4,1.0,1.0,-0.6,-2.9,-1.1,0.0,0.5,6.5,-0.6,3.4,0.1,-3.2,-1.4999999999999998,2.0,1.4999999999999998,-0.8,-0.1,-0.8,0.7,-1.6,-2.9,2.6000000000000005,-1.9,-0.7,-1.4,-1.8,-6.4,-1.0,0.5,-1.6,0.8,1.4,0.2,3.4,1.3000000000000005,-3.2,1.8,3.5,-1.3000000000000005,2.6000000000000005,-4.9,1.2,-1.6,-3.1,0.3,3.1,-2.2,1.8,-1.4999999999999998,0.0,1.6,1.1,1.9,0.8,-2.9,1.0,3.1,2.1,1.3000000000000005,2.4,2.2,2.450908984,1.758,2.56,6.3,2.1000000000000005,1.2000000000000004,6.1,8.7,7.900000000000001,7.3,-3.3306690738754696e-16,1.2999999999999998,-3.6999999999999997,-6.7,-0.8999999999999995,-1.299999999999999,-4.0,-6.899999999999999,-7.8999999999999995,-14.2,-14.399999999999999,-14.6,-14.6,4.799999999999999,0,1
8674,8674,2018,12,12,8,44,4,-0.6,-0.6,-2.9,-1.1,0.0,0.5,6.5,-0.6,3.4,0.1,-3.2,-1.4999999999999998,2.0,1.4999999999999998,-0.8,-0.1,-0.8,0.7,-1.6,-2.9,2.6000000000000005,-1.9,-0.7,-1.4,-1.8,-6.4,-1.0,0.5,-1.6,0.8,1.4,0.2,3.4,1.3000000000000005,-3.2,1.8,3.5,-1.3000000000000005,2.6000000000000005,-4.9,1.2,-1.6,-3.1,0.3,3.1,-2.2,1.8,-1.4999999999999998,0.0,1.6,1.1,1.9,0.8,-2.9,1.0,3.1,2.1,1.3000000000000005,2.4,2.2,0.8,2.450908984,1.758,2.56,2.1000000000000005,1.2000000000000004,6.1,8.7,7.900000000000001,7.3,-3.3306690738754696e-16,1.2999999999999998,-3.6999999999999997,-6.7,-0.8999999999999995,-1.299999999999999,-4.0,-6.899999999999999,-7.8999999999999995,-14.2,-14.399999999999999,-14.6,-14.6,-10.899999999999999,4.6000000000000005,0,-1
8675,8675,2018,12,12,8,45,4,-2.9,-2.9,-1.1,0.0,0.5,6.5,-0.6,3.4,0.1,-3.2,-1.4999999999999998,2.0,1.4999999999999998,-0.8,-0.1,-0.8,0.7,-1.6,-2.9,2.6000000000000005,-1.9,-0.7,-1.4,-1.8,-6.4,-1.0,0.5,-1.6,0.8,1.4,0.2,3.4,1.3000000000000005,-3.2,1.8,3.5,-1.3000000000000005,2.6000000000000005,-4.9,1.2,-1.6,-3.1,0.3,3.1,-2.2,1.8,-1.4999999999999998,0.0,1.6,1.1,1.9,0.8,-2.9,1.0,3.1,2.1,1.3000000000000005,2.4,2.2,0.8,-0.1,2.450908984,1.758,2.56,1.2000000000000004,6.1,8.7,7.900000000000001,7.3,-3.3306690738754696e-16,1.2999999999999998,-3.6999999999999997,-6.7,-0.8999999999999995,-1.299999999999999,-4.0,-6.899999999999999,-7.8999999999999995,-14.2,-14.399999999999999,-14.6,-14.6,-10.899999999999999,-12.1,2.7999999999999994,0,-1
8676,8676,2018,12,12,8,46,4,-1.1,-1.1,0.0,0.5,6.5,-0.6,3.4,0.1,-3.2,-1.4999999999999998,2.0,1.4999999999999998,-0.8,-0.1,-0.8,0.7,-1.6,-2.9,2.6000000000000005,-1.9,-0.7,-1.4,-1.8,-6.4,-1.0,0.5,-1.6,0.8,1.4,0.2,3.4,1.3000000000000005,-3.2,1.8,3.5,-1.3000000000000005,2.6000000000000005,-4.9,1.2,-1.6,-3.1,0.3,3.1,-2.2,1.8,-1.4999999999999998,0.0,1.6,1.1,1.9,0.8,-2.9,1.0,3.1,2.1,1.3000000000000005,2.4,2.2,0.8,-0.1,0.6,2.450908984,1.758,2.56,6.1,8.7,7.900000000000001,7.3,-3.3306690738754696e-16,1.2999999999999998,-3.6999999999999997,-6.7,-0.8999999999999995,-1.299999999999999,-4.0,-6.899999999999999,-7.8999999999999995,-14.2,-14.399999999999999,-14.6,-14.6,-10.899999999999999,-12.1,-10.000000000000002,-3.7,0,-1
8677,8677,2018,12,12,8,47,4,0.0,0.0,0.5,6.5,-0.6,3.4,0.1,-3.2,-1.4999999999999998,2.0,1.4999999999999998,-0.8,-0.1,-0.8,0.7,-1.6,-2.9,2.6000000000000005,-1.9,-0.7,-1.4,-1.8,-6.4,-1.0,0.5,-1.6,0.8,1.4,0.2,3.4,1.3000000000000005,-3.2,1.8,3.5,-1.3000000000000005,2.6000000000000005,-4.9,1.2,-1.6,-3.1,0.3,3.1,-2.2,1.8,-1.4999999999999998,0.0,1.6,1.1,1.9,0.8,-2.9,1.0,3.1,2.1,1.3000000000000005,2.4,2.2,0.8,-0.1,0.6,1.7,2.450908984,1.758,2.56,8.7,7.900000000000001,7.3,-3.3306690738754696e-16,1.2999999999999998,-3.6999999999999997,-6.7,-0.8999999999999995,-1.299999999999999,-4.0,-6.899999999999999,-7.8999999999999995,-14.2,-14.399999999999999,-14.6,-14.6,-10.899999999999999,-12.1,-10.000000000000002,-5.900000000000002,-4.700000000000001,0,-1
8685,8685,2018,12,12,8,55,4,2.0,2.0,1.4999999999999998,-0.8,-0.1,-0.8,0.7,-1.6,-2.9,2.6000000000000005,-1.9,-0.7,-1.4,-1.8,-6.4,-1.0,0.5,-1.6,0.8,1.4,0.2,3.4,1.3000000000000005,-3.2,1.8,3.5,-1.3000000000000005,2.6000000000000005,-4.9,1.2,-1.6,-3.1,0.3,3.1,-2.2,1.8,-1.4999999999999998,0.0,1.6,1.1,1.9,0.8,-2.9,1.0,3.1,2.1,1.3000000000000005,2.4,2.2,0.8,-0.1,0.6,1.7,1.4,1.1,-1.4,-0.1,-2.6000000000000005,-0.2,-2.8,1.0,2.450908984,1.758,2.56,-1.299999999999999,-4.0,-6.899999999999999,-7.8999999999999995,-14.2,-14.399999999999999,-14.6,-14.6,-10.899999999999999,-12.1,-10.000000000000002,-5.900000000000002,-3.200000000000001,-4.599999999999999,3.5999999999999996,8.100000000000001,6.299999999999999,10.5,4.799999999999999,4.6000000000000005,3.0,0,-1
9969,9969,2018,12,13,6,21,5,0.1,0.1,0.7,0.2,-0.6,0.2,1.2,-1.1,-0.2,-0.4,0.2,-0.9,0.4,-0.5,0.0,0.6,0.9,0.2,0.1,-0.9,-0.1,-0.8,-0.5,0.7,-1.4,-1.1,0.9,-1.0,-0.3,-0.8,0.4,0.5,-1.6,0.0,2.9,0.7,0.1,-3.6,1.1,1.9,1.2,0.1,-0.4,1.2,1.1,-0.3,0.9,-1.2,1.2,1.0,-1.1,-0.3,0.0,-0.2,0.1,-2.1,0.5,-0.9,0.2,-0.6,-0.2,2.457585938,1.773,2.56,0.2999999999999998,-0.7000000000000003,-0.9999999999999999,-1.7000000000000002,-1.1,-0.7000000000000003,-0.9999999999999999,0.3,0.6,0.1000000000000002,-0.19999999999999998,-0.09999999999999998,-1.0,0.19999999999999996,-1.1999999999999997,-2.9,-2.9000000000000004,-4.1,-4.499999999999999,-4.4,3.1999999999999993,0,1
9971,9971,2018,12,13,6,23,5,0.2,0.2,-0.6,0.2,1.2,-1.1,-0.2,-0.4,0.2,-0.9,0.4,-0.5,0.0,0.6,0.9,0.2,0.1,-0.9,-0.1,-0.8,-0.5,0.7,-1.4,-1.1,0.9,-1.0,-0.3,-0.8,0.4,0.5,-1.6,0.0,2.9,0.7,0.1,-3.6,1.1,1.9,1.2,0.1,-0.4,1.2,1.1,-0.3,0.9,-1.2,1.2,1.0,-1.1,-0.3,0.0,-0.2,0.1,-2.1,0.5,-0.9,0.2,-0.6,-0.2,-0.5,0.1,2.457585938,1.773,2.56,-0.9999999999999999,-1.7000000000000002,-1.1,-0.7000000000000003,-0.9999999999999999,0.3,0.6,0.1000000000000002,-0.19999999999999998,-0.09999999999999998,-1.0,0.19999999999999996,-1.1999999999999997,-2.9,-2.9000000000000004,-4.1,-4.499999999999999,-4.4,-3.9,-2.6,3.9999999999999987,0,1
9974,9974,2018,12,13,6,26,5,1.2,1.2,-1.1,-0.2,-0.4,0.2,-0.9,0.4,-0.5,0.0,0.6,0.9,0.2,0.1,-0.9,-0.1,-0.8,-0.5,0.7,-1.4,-1.1,0.9,-1.0,-0.3,-0.8,0.4,0.5,-1.6,0.0,2.9,0.7,0.1,-3.6,1.1,1.9,1.2,0.1,-0.4,1.2,1.1,-0.3,0.9,-1.2,1.2,1.0,-1.1,-0.3,0.0,-0.2,0.1,-2.1,0.5,-0.9,0.2,-0.6,-0.2,-0.5,0.1,-0.1,-0.5,1.1,2.457585938,1.773,2.56,-0.7000000000000003,-0.9999999999999999,0.3,0.6,0.1000000000000002,-0.19999999999999998,-0.09999999999999998,-1.0,0.19999999999999996,-1.1999999999999997,-2.9,-2.9000000000000004,-4.1,-4.499999999999999,-4.4,-3.9,-2.6,-3.7,-4.4,-0.10000000000000009,2.4000000000000004,0,1
9979,9979,2018,12,13,6,31,5,-0.9,-0.9,0.4,-0.5,0.0,0.6,0.9,0.2,0.1,-0.9,-0.1,-0.8,-0.5,0.7,-1.4,-1.1,0.9,-1.0,-0.3,-0.8,0.4,0.5,-1.6,0.0,2.9,0.7,0.1,-3.6,1.1,1.9,1.2,0.1,-0.4,1.2,1.1,-0.3,0.9,-1.2,1.2,1.0,-1.1,-0.3,0.0,-0.2,0.1,-2.1,0.5,-0.9,0.2,-0.6,-0.2,-0.5,0.1,-0.1,-0.5,1.1,0.5,0.5,1.0,-0.4,-1.1,2.457585938,1.773,2.56,-0.19999999999999998,-0.09999999999999998,-1.0,0.19999999999999996,-1.1999999999999997,-2.9,-2.9000000000000004,-4.1,-4.499999999999999,-4.4,-3.9,-2.6,-3.7,-4.4,-0.10000000000000009,1.6999999999999995,0.8999999999999996,-1.7000000000000006,-0.30000000000000027,2.3999999999999995,2.4999999999999996,0,-1
9987,9987,2018,12,13,6,39,5,-0.9,-0.9,-0.1,-0.8,-0.5,0.7,-1.4,-1.1,0.9,-1.0,-0.3,-0.8,0.4,0.5,-1.6,0.0,2.9,0.7,0.1,-3.6,1.1,1.9,1.2,0.1,-0.4,1.2,1.1,-0.3,0.9,-1.2,1.2,1.0,-1.1,-0.3,0.0,-0.2,0.1,-2.1,0.5,-0.9,0.2,-0.6,-0.2,-0.5,0.1,-0.1,-0.5,1.1,0.5,0.5,1.0,-0.4,-1.1,-2.1,-0.5,-0.3,-1.6,3.5,-0.4,1.0,0.1,2.457585938,1.773,2.56,-4.499999999999999,-4.4,-3.9,-2.6,-3.7,-4.4,-0.10000000000000009,1.6999999999999995,0.8999999999999996,-1.7000000000000006,-0.30000000000000027,2.3999999999999995,3.1999999999999993,2.7999999999999994,3.9999999999999987,5.199999999999999,3.4,2.4000000000000004,3.1999999999999997,5.6000000000000005,-2.8,0,-1
10003,10003,2018,12,13,6,55,5,0.7,0.7,0.1,-3.6,1.1,1.9,1.2,0.1,-0.4,1.2,1.1,-0.3,0.9,-1.2,1.2,1.0,-1.1,-0.3,0.0,-0.2,0.1,-2.1,0.5,-0.9,0.2,-0.6,-0.2,-0.5,0.1,-0.1,-0.5,1.1,0.5,0.5,1.0,-0.4,-1.1,-2.1,-0.5,-0.3,-1.6,3.5,-0.4,1.0,0.1,-0.9,0.6,0.1,2.0,-1.7,0.5,-1.1,-2.4,16.4,-7.3,-1.6,0.4,-2.0,-2.5,0.5,0.1,2.457585938,1.773,2.56,3.4,2.4000000000000004,3.1999999999999997,5.6000000000000005,5.699999999999999,4.8,2.4999999999999996,2.1000000000000005,2.5,1.1000000000000003,0.1,-1.6999999999999997,-2.1,-1.8000000000000003,-2.8,-4.3999999999999995,-3.5,-3.7,-3.6,-3.5,-2.8999999999999995,0,1
10005,10005,2018,12,13,6,57,5,-3.6,-3.6,1.1,1.9,1.2,0.1,-0.4,1.2,1.1,-0.3,0.9,-1.2,1.2,1.0,-1.1,-0.3,0.0,-0.2,0.1,-2.1,0.5,-0.9,0.2,-0.6,-0.2,-0.5,0.1,-0.1,-0.5,1.1,0.5,0.5,1.0,-0.4,-1.1,-2.1,-0.5,-0.3,-1.6,3.5,-0.4,1.0,0.1,-0.9,0.6,0.1,2.0,-1.7,0.5,-1.1,-2.4,16.4,-7.3,-1.6,0.4,-2.0,-2.5,0.5,0.1,-2.7,-5.6,2.457585938,1.773,2.56,3.1999999999999997,5.6000000000000005,5.699999999999999,4.8,2.4999999999999996,2.1000000000000005,2.5,1.1000000000000003,0.1,-1.6999999999999997,-2.1,-1.8000000000000003,-2.8,-4.3999999999999995,-3.5,-3.7,-3.6,-3.5,-4.1,-0.8999999999999999,-1.4,0,1
10007,10007,2018,12,13,6,59,5,1.9,1.9,1.2,0.1,-0.4,1.2,1.1,-0.3,0.9,-1.2,1.2,1.0,-1.1,-0.3,0.0,-0.2,0.1,-2.1,0.5,-0.9,0.2,-0.6,-0.2,-0.5,0.1,-0.1,-0.5,1.1,0.5,0.5,1.0,-0.4,-1.1,-2.1,-0.5,-0.3,-1.6,3.5,-0.4,1.0,0.1,-0.9,0.6,0.1,2.0,-1.7,0.5,-1.1,-2.4,16.4,-7.3,-1.6,0.4,-2.0,-2.5,0.5,0.1,-2.7,-5.6,0.8,-6.3,2.457585938,1.773,2.56,5.699999999999999,4.8,2.4999999999999996,2.1000000000000005,2.5,1.1000000000000003,0.1,-1.6999999999999997,-2.1,-1.8000000000000003,-2.8,-4.3999999999999995,-3.5,-3.7,-3.6,-3.5,-4.1,-0.8999999999999999,-0.8999999999999999,0.5000000000000002,-1.7999999999999994,0,-1
10008,10008,2018,12,13,7,0,5,1.2,1.2,0.1,-0.4,1.2,1.1,-0.3,0.9,-1.2,1.2,1.0,-1.1,-0.3,0.0,-0.2,0.1,-2.1,0.5,-0.9,0.2,-0.6,-0.2,-0.5,0.1,-0.1,-0.5,1.1,0.5,0.5,1.0,-0.4,-1.1,-2.1,-0.5,-0.3,-1.6,3.5,-0.4,1.0,0.1,-0.9,0.6,0.1,2.0,-1.7,0.5,-1.1,-2.4,16.4,-7.3,-1.6,0.4,-2.0,-2.5,0.5,0.1,-2.7,-5.6,0.8,-6.3,-1.4,2.457585938,1.773,2.56,4.8,2.4999999999999996,2.1000000000000005,2.5,1.1000000000000003,0.1,-1.6999999999999997,-2.1,-1.8000000000000003,-2.8,-4.3999999999999995,-3.5,-3.7,-3.6,-3.5,-4.1,-0.8999999999999999,-0.8999999999999999,0.5000000000000002,1.2999999999999998,-2.3,0,-1
10013,10013,2018,12,13,7,5,5,-0.3,-0.3,0.9,-1.2,1.2,1.0,-1.1,-0.3,0.0,-0.2,0.1,-2.1,0.5,-0.9,0.2,-0.6,-0.2,-0.5,0.1,-0.1,-0.5,1.1,0.5,0.5,1.0,-0.4,-1.1,-2.1,-0.5,-0.3,-1.6,3.5,-0.4,1.0,0.1,-0.9,0.6,0.1,2.0,-1.7,0.5,-1.1,-2.4,16.4,-7.3,-1.6,0.4,-2.0,-2.5,0.5,0.1,-2.7,-5.6,0.8,-6.3,-1.4,4.3,-1.0,1.2,-0.8,1.6,2.457585938,1.773,2.56,0.1,-1.6999999999999997,-2.1,-1.8000000000000003,-2.8,-4.3999999999999995,-3.5,-3.7,-3.6,-3.5,-4.1,-0.8999999999999999,-0.8999999999999999,0.5000000000000002,1.2999999999999998,1.5,0.6000000000000001,-1.0,-1.6,-1.8,4.8,0,-1
10027,10027,2018,12,13,7,19,5,-0.6,-0.6,-0.2,-0.5,0.1,-0.1,-0.5,1.1,0.5,0.5,1.0,-0.4,-1.1,-2.1,-0.5,-0.3,-1.6,3.5,-0.4,1.0,0.1,-0.9,0.6,0.1,2.0,-1.7,0.5,-1.1,-2.4,16.4,-7.3,-1.6,0.4,-2.0,-2.5,0.5,0.1,-2.7,-5.6,0.8,-6.3,-1.4,4.3,-1.0,1.2,-0.8,1.6,2.2,-0.7,0.6,1.2,-0.1,-3.4,0.4,-0.9,0.3,-0.1,2.9,-0.6,-1.4,2.8,2.457585938,1.773,2.56,1.2999999999999998,1.5,0.6000000000000001,-1.0,-1.6,-1.8,-2.8999999999999995,-0.5,-1.4,-0.9000000000000004,-1.7999999999999994,-2.3,-0.5999999999999998,1.5999999999999999,4.1,2.7,4.8,0.19999999999999973,-1.7999999999999998,13.599999999999998,-18.900000000000002,-1,-1
10033,10033,2018,12,13,7,25,5,1.1,1.1,0.5,0.5,1.0,-0.4,-1.1,-2.1,-0.5,-0.3,-1.6,3.5,-0.4,1.0,0.1,-0.9,0.6,0.1,2.0,-1.7,0.5,-1.1,-2.4,16.4,-7.3,-1.6,0.4,-2.0,-2.5,0.5,0.1,-2.7,-5.6,0.8,-6.3,-1.4,4.3,-1.0,1.2,-0.8,1.6,2.2,-0.7,0.6,1.2,-0.1,-3.4,0.4,-0.9,0.3,-0.1,2.9,-0.6,-1.4,2.8,2.6000000000000005,-1.6,1.1,-0.6,1.4999999999999998,0.1,2.457585938,1.773,2.56,-2.8999999999999995,-0.5,-1.4,-0.9000000000000004,-1.7999999999999994,-2.3,-0.5999999999999998,1.5999999999999999,4.1,2.7,4.8,0.19999999999999973,-1.7999999999999998,13.599999999999998,6.199999999999998,5.499999999999998,5.299999999999999,3.1999999999999984,-1.3000000000000025,0.8999999999999986,-9.900000000000002,-1,1
10036,10036,2018,12,13,7,28,5,1.0,1.0,-0.4,-1.1,-2.1,-0.5,-0.3,-1.6,3.5,-0.4,1.0,0.1,-0.9,0.6,0.1,2.0,-1.7,0.5,-1.1,-2.4,16.4,-7.3,-1.6,0.4,-2.0,-2.5,0.5,0.1,-2.7,-5.6,0.8,-6.3,-1.4,4.3,-1.0,1.2,-0.8,1.6,2.2,-0.7,0.6,1.2,-0.1,-3.4,0.4,-0.9,0.3,-0.1,2.9,-0.6,-1.4,2.8,2.6000000000000005,-1.6,1.1,-0.6,1.4999999999999998,0.1,4.3,2.5,1.4,2.457585938,1.773,2.56,-0.9000000000000004,-1.7999999999999994,-2.3,-0.5999999999999998,1.5999999999999999,4.1,2.7,4.8,0.19999999999999973,-1.7999999999999998,13.599999999999998,6.199999999999998,5.499999999999998,5.299999999999999,3.1999999999999984,-1.3000000000000025,0.8999999999999986,0.49999999999999767,-1.1000000000000023,-4.3000000000000025,-0.29999999999999927,0,-1
10037,10037,2018,12,13,7,29,5,-0.4,-0.4,-1.1,-2.1,-0.5,-0.3,-1.6,3.5,-0.4,1.0,0.1,-0.9,0.6,0.1,2.0,-1.7,0.5,-1.1,-2.4,16.4,-7.3,-1.6,0.4,-2.0,-2.5,0.5,0.1,-2.7,-5.6,0.8,-6.3,-1.4,4.3,-1.0,1.2,-0.8,1.6,2.2,-0.7,0.6,1.2,-0.1,-3.4,0.4,-0.9,0.3,-0.1,2.9,-0.6,-1.4,2.8,2.6000000000000005,-1.6,1.1,-0.6,1.4999999999999998,0.1,4.3,2.5,1.4,-2.1,2.457585938,1.773,2.56,-1.7999999999999994,-2.3,-0.5999999999999998,1.5999999999999999,4.1,2.7,4.8,0.19999999999999973,-1.7999999999999998,13.599999999999998,6.199999999999998,5.499999999999998,5.299999999999999,3.1999999999999984,-1.3000000000000025,0.8999999999999986,0.49999999999999767,-1.1000000000000023,-4.3000000000000025,-19.9,7.2,1,1
10038,10038,2018,12,13,7,30,5,-1.1,-1.1,-2.1,-0.5,-0.3,-1.6,3.5,-0.4,1.0,0.1,-0.9,0.6,0.1,2.0,-1.7,0.5,-1.1,-2.4,16.4,-7.3,-1.6,0.4,-2.0,-2.5,0.5,0.1,-2.7,-5.6,0.8,-6.3,-1.4,4.3,-1.0,1.2,-0.8,1.6,2.2,-0.7,0.6,1.2,-0.1,-3.4,0.4,-0.9,0.3,-0.1,2.9,-0.6,-1.4,2.8,2.6000000000000005,-1.6,1.1,-0.6,1.4999999999999998,0.1,4.3,2.5,1.4,-2.1,-0.8,2.457585938,1.773,2.56,-2.3,-0.5999999999999998,1.5999999999999999,4.1,2.7,4.8,0.19999999999999973,-1.7999999999999998,13.599999999999998,6.199999999999998,5.499999999999998,5.299999999999999,3.1999999999999984,-1.3000000000000025,0.8999999999999986,0.49999999999999767,-1.1000000000000023,-4.3000000000000025,-19.9,-18.900000000000002,8.5,1,1
